"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,DateCollected
Vatican City,29,0.0,0.0,0.0,29.0,0.0,0.0,36295.0,0.0,0.0,0.0,799.0,Europe,2023-03-06
Western Sahara,10,0.0,1.0,0.0,9.0,0.0,0.0,16.0,2.0,0.0,0.0,626161.0,Africa,2023-03-06
MS Zaandam,9,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-03-06
Tokelau,5,0.0,0.0,0.0,0.0,0.0,5.0,3628.0,0.0,0.0,0.0,1378.0,Australia/Oceania,2023-03-06
World,680968133,100234.0,6807855.0,551.0,653825902.0,177791.0,20334376.0,87362.0,873.4,0.0,0.0,0.0,All,2023-03-07
USA,105511276,14194.0,1147974.0,145.0,102974672.0,76302.0,1388630.0,315142.0,3429.0,1167935950.0,3488404.0,334805269.0,North America,2023-03-07
India,44688693,326.0,530775.0,0.0,44154842.0,220.0,3076.0,31770.0,377.0,919314929.0,653558.0,1406631776.0,Asia,2023-03-07
France,39639112,0.0,165073.0,0.0,39405402.0,0.0,68637.0,604397.0,2517.0,271490188.0,4139547.0,65584518.0,Europe,2023-03-07
Germany,38231610,9947.0,168709.0,126.0,37788200.0,20900.0,274701.0,455770.0,2011.0,122332384.0,1458359.0,83883596.0,Europe,2023-03-07
Brazil,37076053,0.0,699276.0,0.0,36249161.0,0.0,127616.0,172164.0,3247.0,63776166.0,296146.0,215353593.0,South America,2023-03-07
Japan,33276657,12014.0,72840.0,35.0,21695714.0,828.0,11508103.0,264974.0,580.0,95732132.0,762291.0,125584838.0,Asia,2023-03-07
S. Korea,30581499,12284.0,34049.0,15.0,30374622.0,11427.0,172828.0,595783.0,663.0,15804065.0,307892.0,51329899.0,Asia,2023-03-07
Italy,25603510,0.0,188322.0,0.0,25267118.0,0.0,148070.0,424864.0,3125.0,268196399.0,4450449.0,60262770.0,Europe,2023-03-07
UK,24370154,0.0,206952.0,0.0,24109922.0,3690.0,53280.0,355780.0,3021.0,522526476.0,7628357.0,68497907.0,Europe,2023-03-07
Russia,22363740,10449.0,396378.0,42.0,21700795.0,14373.0,266567.0,153380.0,2719.0,273400000.0,1875095.0,145805947.0,Europe,2023-03-07
Turkey,17042722,0.0,101492.0,0.0,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,2023-03-07
Spain,13770429,0.0,119479.0,0.0,13615878.0,0.0,35072.0,294749.0,2557.0,471036328.0,10082298.0,46719142.0,Europe,2023-03-07
Vietnam,11526986,20.0,43186.0,0.0,10614802.0,12.0,868998.0,116489.0,436.0,85826548.0,867342.0,98953541.0,Asia,2023-03-07
Australia,11385534,0.0,19459.0,0.0,11332576.0,0.0,33499.0,436750.0,746.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2023-03-07
Taiwan,10123151,11032.0,18282.0,34.0,9843853.0,19809.0,261016.0,423765.0,765.0,30742304.0,1286903.0,23888595.0,Asia,2023-03-07
Argentina,10044125,0.0,130463.0,0.0,9911673.0,1807.0,1989.0,218302.0,2836.0,35716069.0,776264.0,46010234.0,South America,2023-03-07
Netherlands,8600120,1154.0,22992.0,0.0,8561110.0,433.0,16018.0,499674.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2023-03-07
Iran,7571352,609.0,144907.0,5.0,7339869.0,73.0,86576.0,88016.0,1685.0,55353767.0,643478.0,86022837.0,Asia,2023-03-07
Mexico,7475219,4566.0,333136.0,36.0,6713635.0,6864.0,428448.0,56819.0,2532.0,19572325.0,148768.0,131562772.0,North America,2023-03-07
Indonesia,6737606,303.0,160934.0,2.0,6573749.0,346.0,2923.0,24137.0,577.0,114158919.0,408975.0,279134505.0,Asia,2023-03-07
Poland,6437594,4829.0,118970.0,18.0,5335940.0,0.0,982684.0,170578.0,3152.0,38325163.0,1015511.0,37739785.0,Europe,2023-03-07
Colombia,6360089,0.0,142629.0,0.0,6183658.0,0.0,33802.0,123466.0,2769.0,36951507.0,717327.0,51512762.0,South America,2023-03-07
Austria,5949752,6301.0,21961.0,6.0,5874364.0,5319.0,53427.0,656220.0,2422.0,211273524.0,23302116.0,9066710.0,Europe,2023-03-07
Greece,5871458,0.0,36185.0,0.0,5819562.0,2618.0,15711.0,569125.0,3507.0,102228365.0,9909078.0,10316637.0,Europe,2023-03-07
Portugal,5570473,0.0,26266.0,0.0,5538745.0,671.0,5462.0,549325.0,2590.0,45994869.0,4535728.0,10140570.0,Europe,2023-03-07
Ukraine,5399231,0.0,111298.0,0.0,5265577.0,0.0,22356.0,125005.0,2577.0,32603805.0,754855.0,43192122.0,Europe,2023-03-07
Chile,5184582,2222.0,64250.0,3.0,5113905.0,2592.0,6427.0,269326.0,3338.0,48535671.0,2521308.0,19250195.0,South America,2023-03-07
Malaysia,5044204,226.0,36966.0,0.0,4998003.0,202.0,9235.0,152021.0,1114.0,68268320.0,2057448.0,33181072.0,Asia,2023-03-07
Israel,4801511,0.0,12307.0,0.0,4781252.0,0.0,7952.0,514852.0,1320.0,41373364.0,4436346.0,9326000.0,Asia,2023-03-07
DPRK,4772813,0.0,74.0,0.0,4772739.0,0.0,0.0,183636.0,3.0,0.0,0.0,25990679.0,Asia,2023-03-07
Thailand,4728182,0.0,33918.0,0.0,4692636.0,0.0,1628.0,67470.0,484.0,17270775.0,246450.0,70078203.0,Asia,2023-03-07
Belgium,4727795,0.0,33775.0,0.0,4663213.0,793.0,30807.0,405184.0,2895.0,36752058.0,3149741.0,11668278.0,Europe,2023-03-07
Czechia,4615962,1800.0,42487.0,5.0,4564929.0,1029.0,8546.0,429920.0,3957.0,57026205.0,5311293.0,10736784.0,Europe,2023-03-07
Canada,4600615,0.0,51447.0,0.0,4511155.0,2971.0,38013.0,119844.0,1340.0,66343123.0,1728207.0,38388419.0,North America,2023-03-07
Peru,4486934,102.0,219513.0,20.0,4265317.0,41.0,2104.0,133206.0,6517.0,38095743.0,1130967.0,33684208.0,South America,2023-03-07
Switzerland,4392464,1457.0,14452.0,0.0,4373026.0,0.0,4986.0,500643.0,1647.0,23833472.0,2716487.0,8773637.0,Europe,2023-03-07
Philippines,4077169,73.0,66167.0,7.0,4002115.0,106.0,8887.0,36239.0,588.0,34650727.0,307982.0,112508994.0,Asia,2023-03-07
South Africa,4066044,187.0,102595.0,0.0,3912506.0,0.0,50943.0,66924.0,1689.0,26795090.0,441027.0,60756135.0,Africa,2023-03-07
Romania,3346046,0.0,67736.0,0.0,3263269.0,0.0,15041.0,175818.0,3559.0,26750616.0,1405609.0,19031335.0,Europe,2023-03-07
Denmark,3175655,101.0,8285.0,1.0,3166474.0,77.0,896.0,544247.0,1420.0,129205099.0,22143309.0,5834950.0,Europe,2023-03-07
Hong Kong,2883762,47.0,13466.0,0.0,2862998.0,355.0,7298.0,379228.0,1771.0,76127725.0,10011143.0,7604299.0,Asia,2023-03-07
Sweden,2699186,152.0,23749.0,0.0,2671893.0,108.0,3544.0,264135.0,2324.0,19477620.0,1906026.0,10218971.0,Europe,2023-03-07
Serbia,2498315,1067.0,17868.0,4.0,2465686.0,870.0,14761.0,288722.0,2065.0,12450776.0,1438894.0,8653016.0,Europe,2023-03-07
Iraq,2465545,0.0,25375.0,0.0,2439497.0,0.0,673.0,58474.0,602.0,19544451.0,463523.0,42164965.0,Asia,2023-03-07
Singapore,2230570,0.0,1722.0,0.0,2149583.0,0.0,79265.0,375293.0,290.0,24756666.0,4165302.0,5943546.0,Asia,2023-03-07
New Zealand,2228291,0.0,3922.0,0.0,2214316.0,0.0,10053.0,454920.0,801.0,7768604.0,1586011.0,4898203.0,Australia/Oceania,2023-03-07
Hungary,2195926,0.0,48751.0,0.0,2143184.0,0.0,3991.0,228593.0,5075.0,11394556.0,1186160.0,9606259.0,Europe,2023-03-07
Bangladesh,2037829,0.0,29445.0,0.0,1998448.0,0.0,9936.0,12138.0,175.0,15254399.0,90862.0,167885689.0,Asia,2023-03-07
Slovakia,1863590,171.0,21031.0,0.0,1841226.0,104.0,1333.0,341305.0,3852.0,7406819.0,1356512.0,5460193.0,Europe,2023-03-07
Georgia,1827537,0.0,16971.0,0.0,1776548.0,0.0,34018.0,460483.0,4276.0,16920079.0,4263340.0,3968738.0,Asia,2023-03-07
Jordan,1746997,0.0,14122.0,0.0,1731007.0,0.0,1868.0,169597.0,1371.0,17201885.0,1669945.0,10300869.0,Asia,2023-03-07
Ireland,1703850,0.0,8691.0,0.0,1692873.0,10.0,2286.0,339399.0,1731.0,13037474.0,2597003.0,5020199.0,Europe,2023-03-07
Pakistan,1577244,30.0,30643.0,0.0,1538689.0,0.0,7912.0,6873.0,134.0,30570862.0,133213.0,229488994.0,Asia,2023-03-07
Norway,1479392,58.0,5213.0,0.0,1473421.0,25.0,758.0,268425.0,946.0,11002430.0,1996315.0,5511370.0,Europe,2023-03-07
Finland,1463630,99.0,8967.0,0.0,1452331.0,92.0,2332.0,263482.0,1614.0,12047792.0,2168835.0,5554960.0,Europe,2023-03-07
Kazakhstan,1408124,0.0,13846.0,0.0,1383020.0,0.0,11258.0,73321.0,721.0,11575012.0,602707.0,19205043.0,Asia,2023-03-07
Slovenia,1330662,664.0,7076.0,2.0,1319000.0,542.0,4586.0,640347.0,3405.0,2839966.0,1366660.0,2078034.0,Europe,2023-03-07
Lithuania,1307044,657.0,9596.0,2.0,1291423.0,373.0,6025.0,491055.0,3605.0,10385652.0,3901875.0,2661708.0,Europe,2023-03-07
Bulgaria,1297358,115.0,38222.0,3.0,1256083.0,55.0,3053.0,189545.0,5584.0,11069682.0,1617288.0,6844597.0,Europe,2023-03-07
Morocco,1272490,0.0,16296.0,0.0,1256151.0,0.0,43.0,33688.0,431.0,12992640.0,343969.0,37772756.0,Africa,2023-03-07
Croatia,1269326,0.0,17987.0,0.0,1250890.0,0.0,449.0,312697.0,4431.0,5521987.0,1360335.0,4059286.0,Europe,2023-03-07
Guatemala,1237789,214.0,20180.0,2.0,1216584.0,234.0,1025.0,66605.0,1086.0,6963247.0,374690.0,18584039.0,North America,2023-03-07
Lebanon,1232517,0.0,10840.0,0.0,1087587.0,0.0,134090.0,184375.0,1622.0,4795578.0,717380.0,6684849.0,Asia,2023-03-07
Costa Rica,1204164,0.0,9230.0,0.0,860711.0,0.0,334223.0,232358.0,1781.0,4659757.0,899158.0,5182354.0,North America,2023-03-07
Bolivia,1194069,99.0,22365.0,0.0,1159564.0,256.0,12140.0,99567.0,1865.0,2705422.0,225590.0,11992656.0,South America,2023-03-07
Tunisia,1151126,164.0,29341.0,10.0,,,,95556.0,2436.0,5003083.0,415309.0,12046656.0,Africa,2023-03-07
Cuba,1112631,0.0,8530.0,0.0,1104015.0,4.0,86.0,98414.0,754.0,14321589.0,1266764.0,11305652.0,North America,2023-03-07
Ecuador,1057121,0.0,36014.0,0.0,1020564.0,0.0,543.0,58361.0,1988.0,3082403.0,170173.0,18113361.0,South America,2023-03-07
UAE,1052926,142.0,2349.0,0.0,1035763.0,76.0,14814.0,104438.0,233.0,199362311.0,19774505.0,10081785.0,Asia,2023-03-07
Uruguay,1034303,0.0,7617.0,0.0,1026186.0,0.0,500.0,295852.0,2179.0,6114822.0,1749083.0,3496016.0,South America,2023-03-07
Panama,1031731,0.0,8609.0,0.0,1022524.0,0.0,598.0,232008.0,1936.0,7548346.0,1697416.0,4446964.0,North America,2023-03-07
Mongolia,1007897,0.0,2179.0,0.0,1005716.0,0.0,2.0,298364.0,645.0,4030048.0,1193000.0,3378078.0,Asia,2023-03-07
Nepal,1001149,0.0,12020.0,0.0,989124.0,0.0,5.0,33123.0,398.0,6014561.0,198989.0,30225582.0,Asia,2023-03-07
Belarus,994037,0.0,7118.0,0.0,985592.0,0.0,1327.0,105381.0,755.0,13646641.0,1446722.0,9432800.0,Europe,2023-03-07
Latvia,976188,26.0,6250.0,5.0,969587.0,24.0,351.0,528001.0,3381.0,7866007.0,4254570.0,1848837.0,Europe,2023-03-07
Saudi Arabia,829955,73.0,9618.0,1.0,817079.0,76.0,3258.0,23154.0,268.0,45167469.0,1260080.0,35844909.0,Asia,2023-03-07
Azerbaijan,828783,53.0,10135.0,6.0,818418.0,32.0,230.0,80463.0,984.0,7534623.0,731502.0,10300205.0,Asia,2023-03-07
Paraguay,808401,0.0,19878.0,0.0,,,,110651.0,2721.0,2657506.0,363751.0,7305843.0,South America,2023-03-07
Bahrain,709858,628.0,1553.0,1.0,706013.0,0.0,2292.0,397906.0,871.0,10746441.0,6023847.0,1783983.0,Asia,2023-03-07
Sri Lanka,672036,2.0,16830.0,0.0,655202.0,0.0,4.0,31148.0,780.0,6486117.0,300619.0,21575842.0,Asia,2023-03-07
Kuwait,663456,0.0,2570.0,0.0,660237.0,0.0,649.0,151463.0,587.0,8455743.0,1930391.0,4380326.0,Asia,2023-03-07
Dominican Republic,660705,0.0,4384.0,0.0,644785.0,0.0,11536.0,59758.0,397.0,3740928.0,338350.0,11056370.0,North America,2023-03-07
Cyprus,650685,0.0,1330.0,0.0,644185.0,0.0,5170.0,531872.0,1087.0,9640118.0,7879860.0,1223387.0,Asia,2023-03-07
Myanmar,633949,2.0,19490.0,0.0,614416.0,5.0,43.0,11479.0,353.0,10080484.0,182528.0,55227143.0,Asia,2023-03-07
Palestine,621008,0.0,5404.0,0.0,615445.0,0.0,159.0,116173.0,1011.0,3078533.0,575907.0,5345541.0,Asia,2023-03-07
Estonia,615423,305.0,2946.0,6.0,524990.0,0.0,87487.0,465556.0,2229.0,3679061.0,2783140.0,1321910.0,Europe,2023-03-07
Moldova,607450,0.0,11988.0,0.0,504142.0,0.0,91320.0,151364.0,2987.0,3216305.0,801437.0,4013171.0,Europe,2023-03-07
Venezuela,552157,3.0,5854.0,0.0,545924.0,3.0,379.0,18866.0,200.0,3359014.0,114771.0,29266991.0,South America,2023-03-07
Egypt,515698,0.0,24613.0,0.0,442182.0,0.0,48903.0,4858.0,232.0,3693367.0,34792.0,106156692.0,Africa,2023-03-07
Libya,507187,0.0,6437.0,0.0,500737.0,0.0,13.0,72036.0,914.0,2483812.0,352777.0,7040745.0,Africa,2023-03-07
China,503302,0.0,5272.0,0.0,379053.0,0.0,118977.0,347.0,4.0,160000000.0,110461.0,1448471400.0,Asia,2023-03-07
Ethiopia,500085,25.0,7572.0,0.0,487343.0,27.0,5170.0,4139.0,63.0,5495411.0,45487.0,120812698.0,Africa,2023-03-07
Qatar,494868,131.0,688.0,0.0,493729.0,89.0,451.0,166068.0,231.0,4065369.0,1364257.0,2979915.0,Asia,2023-03-07
Réunion,486588,0.0,921.0,0.0,418572.0,0.0,67095.0,535854.0,1014.0,1603660.0,1766027.0,908061.0,Africa,2023-03-07
Honduras,472250,31.0,11111.0,0.0,,,,46203.0,1087.0,1635967.0,160056.0,10221247.0,North America,2023-03-07
Armenia,446819,0.0,8721.0,0.0,435162.0,0.0,2936.0,150345.0,2934.0,3242901.0,1091164.0,2971966.0,Asia,2023-03-07
Bosnia and Herzegovina,401636,0.0,16279.0,0.0,379084.0,0.0,6273.0,123606.0,5010.0,1884721.0,580036.0,3249317.0,Europe,2023-03-07
Oman,399449,0.0,4628.0,0.0,384669.0,0.0,10152.0,75028.0,869.0,25000000.0,4695724.0,5323993.0,Asia,2023-03-07
North Macedonia,346852,0.0,9662.0,0.0,337068.0,0.0,122.0,166651.0,4642.0,2226216.0,1069626.0,2081304.0,Europe,2023-03-07
Zambia,343135,0.0,4057.0,0.0,338854.0,0.0,224.0,17624.0,208.0,3943335.0,202531.0,19470234.0,Africa,2023-03-07
Kenya,342932,13.0,5688.0,0.0,337220.0,4.0,24.0,6100.0,101.0,3967062.0,70569.0,56215221.0,Africa,2023-03-07
Albania,334427,0.0,3597.0,0.0,329169.0,0.0,1661.0,116672.0,1255.0,1941032.0,677173.0,2866374.0,Europe,2023-03-07
Botswana,329758,31.0,2801.0,0.0,326916.0,48.0,41.0,135082.0,1147.0,2026898.0,830300.0,2441162.0,Africa,2023-03-07
Luxembourg,297757,0.0,1133.0,0.0,288991.0,0.0,7633.0,463528.0,1764.0,4412567.0,6869188.0,642371.0,Europe,2023-03-07
Montenegro,288682,52.0,2808.0,1.0,285214.0,84.0,660.0,459721.0,4472.0,2721739.0,4334324.0,627950.0,Europe,2023-03-07
Brunei,279661,0.0,225.0,0.0,243601.0,0.0,35835.0,627844.0,505.0,717784.0,1611437.0,445431.0,Asia,2023-03-07
Algeria,271490,13.0,6881.0,0.0,182808.0,4.0,81801.0,5987.0,152.0,230861.0,5091.0,45350148.0,Africa,2023-03-07
Nigeria,266598,0.0,3155.0,0.0,259917.0,0.0,3526.0,1230.0,15.0,5708974.0,26339.0,216746934.0,Africa,2023-03-07
Zimbabwe,264127,0.0,5668.0,0.0,257839.0,0.0,620.0,17228.0,370.0,2525756.0,164744.0,15331428.0,Africa,2023-03-07
Uzbekistan,251071,0.0,1637.0,0.0,241486.0,0.0,7948.0,7302.0,48.0,1377915.0,40077.0,34382084.0,Asia,2023-03-07
Mozambique,233214,116.0,2242.0,0.0,228805.0,0.0,2167.0,7048.0,68.0,1371127.0,41437.0,33089461.0,Africa,2023-03-07
Martinique,229807,0.0,1098.0,0.0,,,,614314.0,2935.0,828928.0,2215870.0,374087.0,North America,2023-03-07
Laos,218020,0.0,758.0,0.0,,,,29143.0,101.0,1233207.0,164845.0,7481023.0,Asia,2023-03-07
Afghanistan,209441,26.0,7896.0,0.0,191262.0,19.0,10283.0,5139.0,194.0,1203414.0,29528.0,40754388.0,Asia,2023-03-07
Iceland,209137,44.0,229.0,0.0,,,,605504.0,663.0,1996384.0,5780036.0,345393.0,Europe,2023-03-07
Kyrgyzstan,206673,0.0,2991.0,0.0,196406.0,0.0,7276.0,30717.0,445.0,1907195.0,283460.0,6728271.0,Asia,2023-03-07
Guadeloupe,201852,0.0,1010.0,0.0,,,,504890.0,2526.0,938039.0,2346306.0,399794.0,North America,2023-03-07
El Salvador,201785,0.0,4230.0,0.0,179410.0,0.0,18145.0,30805.0,646.0,2610114.0,398467.0,6550389.0,North America,2023-03-07
Trinidad and Tobago,189918,622.0,4355.0,8.0,185101.0,548.0,462.0,135021.0,3096.0,900861.0,640460.0,1406585.0,North America,2023-03-07
Maldives,185738,0.0,311.0,0.0,163687.0,0.0,21740.0,343333.0,575.0,2213831.0,4092223.0,540985.0,Asia,2023-03-07
Ghana,171229,20.0,1462.0,0.0,169726.0,6.0,41.0,5286.0,45.0,2531089.0,78131.0,32395450.0,Africa,2023-03-07
Namibia,171156,0.0,4090.0,0.0,166776.0,0.0,290.0,64983.0,1553.0,1062663.0,403460.0,2633874.0,Africa,2023-03-07
Uganda,170504,0.0,3630.0,0.0,100431.0,0.0,66443.0,3520.0,75.0,3012408.0,62198.0,48432863.0,Africa,2023-03-07
Jamaica,154196,0.0,3502.0,0.0,102393.0,0.0,48301.0,51655.0,1173.0,1183986.0,396633.0,2985094.0,North America,2023-03-07
Cambodia,138719,0.0,3056.0,0.0,135660.0,2.0,3.0,8080.0,178.0,3091420.0,180062.0,17168639.0,Asia,2023-03-07
Rwanda,133180,0.0,1468.0,0.0,131634.0,0.0,78.0,9792.0,108.0,6021981.0,442778.0,13600464.0,Africa,2023-03-07
Cameroon,124392,0.0,1965.0,0.0,122344.0,0.0,83.0,4457.0,70.0,1751774.0,62762.0,27911548.0,Africa,2023-03-07
Malta,117610,0.0,828.0,0.0,116117.0,0.0,665.0,264868.0,1865.0,2119315.0,4772877.0,444033.0,Europe,2023-03-07
Barbados,106645,0.0,575.0,0.0,106057.0,0.0,13.0,370266.0,1996.0,794426.0,2758203.0,288023.0,North America,2023-03-07
Angola,105277,0.0,1933.0,0.0,103317.0,0.0,27.0,3006.0,55.0,1499795.0,42818.0,35027343.0,Africa,2023-03-07
Channel Islands,101449,67.0,227.0,0.0,101091.0,62.0,131.0,574902.0,1286.0,1252808.0,7099551.0,176463.0,Europe,2023-03-07
French Guiana,98041,0.0,420.0,0.0,11254.0,0.0,86367.0,312065.0,1337.0,651257.0,2072951.0,314169.0,South America,2023-03-07
DRC,95749,0.0,1464.0,0.0,84321.0,0.0,9964.0,1005.0,15.0,846704.0,8890.0,95240792.0,Africa,2023-03-07
Senegal,88921,0.0,1971.0,0.0,86947.0,0.0,3.0,5037.0,112.0,1146543.0,64946.0,17653671.0,Africa,2023-03-07
Malawi,88702,0.0,2686.0,0.0,85580.0,0.0,436.0,4395.0,133.0,624784.0,30959.0,20180839.0,Africa,2023-03-07
Ivory Coast,88255,9.0,834.0,0.0,87397.0,12.0,24.0,3181.0,30.0,1680848.0,60588.0,27742298.0,Africa,2023-03-07
Suriname,82467,0.0,1404.0,0.0,,,,138175.0,2352.0,241357.0,404398.0,596831.0,South America,2023-03-07
New Caledonia,79881,0.0,314.0,0.0,79558.0,0.0,9.0,274585.0,1079.0,98964.0,340182.0,290915.0,Australia/Oceania,2023-03-07
French Polynesia,77957,0.0,649.0,0.0,,,,274338.0,2284.0,0.0,0.0,284164.0,Australia/Oceania,2023-03-07
Eswatini,74267,0.0,1425.0,0.0,72795.0,0.0,47.0,62682.0,1203.0,1048704.0,885119.0,1184817.0,Africa,2023-03-07
Guyana,73075,0.0,1298.0,0.0,71756.0,0.0,21.0,92029.0,1635.0,722237.0,909567.0,794045.0,South America,2023-03-07
Belize,70757,0.0,688.0,0.0,70056.0,0.0,13.0,171661.0,1669.0,576016.0,1397453.0,412190.0,North America,2023-03-07
Fiji,68897,0.0,883.0,0.0,66860.0,0.0,1154.0,75755.0,971.0,668967.0,735560.0,909466.0,Australia/Oceania,2023-03-07
Madagascar,67889,0.0,1423.0,0.0,66445.0,0.0,21.0,2327.0,49.0,526651.0,18050.0,29178077.0,Africa,2023-03-07
Sudan,63809,0.0,5013.0,0.0,58468.0,0.0,328.0,1387.0,109.0,562941.0,12240.0,45992020.0,Africa,2023-03-07
Mauritania,63668,0.0,997.0,0.0,62441.0,0.0,230.0,12988.0,203.0,1009957.0,206030.0,4901981.0,Africa,2023-03-07
Cabo Verde,63244,0.0,413.0,0.0,62773.0,0.0,58.0,111408.0,728.0,401622.0,707482.0,567678.0,Africa,2023-03-07
Bhutan,62620,0.0,21.0,0.0,61564.0,0.0,1035.0,79473.0,27.0,2303734.0,2923739.0,787941.0,Asia,2023-03-07
Syria,57467,0.0,3164.0,0.0,54303.0,0.0,0.0,2968.0,163.0,146269.0,7553.0,19364809.0,Asia,2023-03-07
Burundi,53631,0.0,38.0,0.0,53569.0,0.0,24.0,4248.0,3.0,345742.0,27386.0,12624840.0,Africa,2023-03-07
Seychelles,50665,0.0,172.0,0.0,50440.0,0.0,53.0,509575.0,1730.0,0.0,0.0,99426.0,Africa,2023-03-07
Gabon,48981,0.0,306.0,0.0,48674.0,0.0,1.0,21008.0,131.0,1621909.0,695641.0,2331533.0,Africa,2023-03-07
Andorra,47875,0.0,165.0,0.0,47563.0,0.0,147.0,618037.0,2130.0,249838.0,3225256.0,77463.0,Europe,2023-03-07
Papua New Guinea,46809,0.0,670.0,0.0,43982.0,0.0,2157.0,5037.0,72.0,249149.0,26813.0,9292169.0,Australia/Oceania,2023-03-07
Curaçao,45986,0.0,295.0,0.0,44720.0,0.0,971.0,277812.0,1782.0,496693.0,3000640.0,165529.0,North America,2023-03-07
Aruba,44044,0.0,236.0,0.0,42438.0,0.0,1370.0,409297.0,2193.0,177885.0,1653068.0,107609.0,North America,2023-03-07
Tanzania,42846,0.0,846.0,0.0,,,,677.0,13.0,0.0,0.0,63298550.0,Africa,2023-03-07
Mayotte,42004,0.0,188.0,0.0,,,,146734.0,657.0,176919.0,618038.0,286259.0,Africa,2023-03-07
Mauritius,41752,0.0,1043.0,0.0,40030.0,0.0,679.0,32754.0,818.0,358675.0,281374.0,1274727.0,Africa,2023-03-07
Togo,39394,0.0,290.0,0.0,39081.0,0.0,23.0,4538.0,33.0,808655.0,93154.0,8680837.0,Africa,2023-03-07
Guinea,38267,0.0,467.0,0.0,37757.0,0.0,43.0,2760.0,34.0,660107.0,47607.0,13865691.0,Africa,2023-03-07
Isle of Man,38008,0.0,116.0,0.0,,,,443335.0,1353.0,150753.0,1758422.0,85732.0,Europe,2023-03-07
Bahamas,37491,0.0,833.0,0.0,36366.0,0.0,292.0,93607.0,2080.0,257839.0,643767.0,400516.0,North America,2023-03-07
Lesotho,34790,0.0,723.0,0.0,25980.0,0.0,8087.0,15990.0,332.0,431221.0,198199.0,2175699.0,Africa,2023-03-07
Faeroe Islands,34658,0.0,28.0,0.0,,,,703959.0,569.0,778000.0,15802409.0,49233.0,Europe,2023-03-07
Haiti,34202,0.0,860.0,0.0,33052.0,0.0,290.0,2928.0,74.0,132422.0,11337.0,11680283.0,North America,2023-03-07
Mali,33059,3.0,743.0,0.0,32180.0,0.0,136.0,1540.0,35.0,796928.0,37112.0,21473764.0,Africa,2023-03-07
Cayman Islands,31472,0.0,37.0,0.0,8553.0,0.0,22882.0,467797.0,550.0,222773.0,3311280.0,67277.0,North America,2023-03-07
Saint Lucia,30004,0.0,409.0,0.0,29095.0,0.0,500.0,162085.0,2209.0,210983.0,1139752.0,185113.0,North America,2023-03-07
Benin,27999,9.0,163.0,0.0,27830.0,5.0,6.0,2190.0,13.0,604310.0,47268.0,12784726.0,Africa,2023-03-07
Somalia,27324,0.0,1361.0,0.0,13182.0,0.0,12781.0,1622.0,81.0,400466.0,23778.0,16841795.0,Africa,2023-03-07
Congo,25375,0.0,386.0,0.0,24006.0,0.0,983.0,4377.0,67.0,347815.0,59991.0,5797805.0,Africa,2023-03-07
Solomon Islands,24575,0.0,153.0,0.0,,,,34077.0,212.0,0.0,0.0,721159.0,Australia/Oceania,2023-03-07
Micronesia,23948,0.0,61.0,0.0,,,,203832.0,519.0,54967.0,467848.0,117489.0,Australia/Oceania,2023-03-07
San Marino,23616,33.0,122.0,0.0,23471.0,195.0,23.0,692856.0,3579.0,157634.0,4624732.0,34085.0,Europe,2023-03-07
Timor-Leste,23418,0.0,138.0,0.0,23102.0,0.0,178.0,17101.0,101.0,278529.0,203391.0,1369429.0,Asia,2023-03-07
Burkina Faso,22056,0.0,396.0,0.0,21596.0,0.0,64.0,998.0,18.0,248995.0,11265.0,22102838.0,Africa,2023-03-07
Liechtenstein,21430,2.0,89.0,0.0,21316.0,6.0,25.0,558262.0,2318.0,112457.0,2929559.0,38387.0,Europe,2023-03-07
Gibraltar,20433,0.0,111.0,0.0,16579.0,0.0,3743.0,606249.0,3293.0,534283.0,15852213.0,33704.0,Europe,2023-03-07
Grenada,19680,0.0,238.0,0.0,19358.0,0.0,84.0,173430.0,2097.0,182981.0,1612523.0,113475.0,North America,2023-03-07
Bermuda,18814,0.0,160.0,0.0,18638.0,0.0,16.0,303750.0,2583.0,1027859.0,16594698.0,61939.0,North America,2023-03-07
Nicaragua,18491,0.0,225.0,0.0,4225.0,0.0,14041.0,2728.0,33.0,0.0,0.0,6779100.0,North America,2023-03-07
South Sudan,18368,0.0,138.0,0.0,18115.0,0.0,115.0,1581.0,12.0,410280.0,35313.0,11618511.0,Africa,2023-03-07
Tajikistan,17786,0.0,125.0,0.0,17264.0,0.0,397.0,1786.0,13.0,0.0,0.0,9957464.0,Asia,2023-03-07
Equatorial Guinea,17229,0.0,183.0,0.0,16907.0,0.0,139.0,11512.0,122.0,365697.0,244342.0,1496662.0,Africa,2023-03-07
Tonga,16807,0.0,13.0,0.0,15638.0,0.0,1156.0,155983.0,121.0,535009.0,4965327.0,107749.0,Australia/Oceania,2023-03-07
Samoa,16607,0.0,29.0,0.0,1605.0,0.0,14973.0,82116.0,143.0,187397.0,926612.0,202239.0,Australia/Oceania,2023-03-07
